"","ASV","ISO","values"
"43051","ASV5705","LBH6_1492r",1
"43052","ASV5705","LWH2_1492r",1
"43053","ASV5705","LWH6_1492r",1
"43054","ASV5705","LWO4_1492r",1
"43055","ASV5705","LTA5_1492r",1
"43056","ASV5706","LBH1_1492r",1
"43057","ASV5706","LBH4_1492r",1
"43058","ASV5706","LBH6_1492r",1
"43059","ASV5706","LWH2_1492r",1
"43060","ASV5706","LWH6_1492r",1
"43061","ASV5706","LWO4_1492r",1
"43062","ASV5706","LTA5_1492r",1
"43063","ASV5707","LBH1_1492r",1
"43064","ASV5707","LBH4_1492r",1
"43065","ASV5707","LBH6_1492r",1
"43066","ASV5707","LWH2_1492r",1
"43067","ASV5707","LWH6_1492r",1
"43068","ASV5707","LWO4_1492r",1
"43069","ASV5707","LTA5_1492r",1
"43070","ASV5708","LBH1_1492r",1
"43071","ASV5708","LBH4_1492r",1
"43072","ASV5708","LBH6_1492r",1
"43073","ASV5708","LWH2_1492r",1
"43074","ASV5708","LWH6_1492r",1
"43075","ASV5708","LWO4_1492r",1
"43076","ASV5708","LAT1_1492r",1
"43077","ASV5708","LTA5_1492r",1
"43078","ASV5709","LBH1_1492r",1
"43079","ASV5709","LBH4_1492r",1
"43080","ASV5709","LBH6_1492r",1
"43081","ASV5709","LWH2_1492r",1
"43082","ASV5709","LWH6_1492r",1
"43083","ASV5709","LWO4_1492r",1
"43084","ASV5709","LTA5_1492r",1
"43085","ASV5710","LBH1_1492r",1
"43086","ASV5710","LBH4_1492r",1
"43087","ASV5710","LBH6_1492r",1
"43088","ASV5710","LWH2_1492r",1
"43089","ASV5710","LWH6_1492r",1
"43090","ASV5710","LWO4_1492r",1
"43091","ASV5710","LTA5_1492r",1
"43092","ASV5711","LBH1_1492r",1
"43093","ASV5711","LBH4_1492r",1
"43094","ASV5711","LBH6_1492r",1
"43095","ASV5711","LWH2_1492r",1
"43096","ASV5711","LWH6_1492r",1
"43097","ASV5711","LWO4_1492r",1
"43098","ASV5711","LTA5_1492r",1
"43099","ASV5712","LBH1_1492r",1
"43100","ASV5712","LBH4_1492r",1
"43101","ASV5712","LBH6_1492r",1
"43102","ASV5712","LWH2_1492r",1
"43103","ASV5712","LWH6_1492r",1
"43104","ASV5712","LWO4_1492r",1
"43105","ASV5712","LTA5_1492r",1
"43106","ASV5713","LBH1_1492r",1
"43107","ASV5713","LBH4_1492r",1
"43108","ASV5713","LBH6_1492r",1
"43109","ASV5713","LWH2_1492r",1
"43110","ASV5713","LWH6_1492r",1
"43111","ASV5713","LWO4_1492r",1
"43112","ASV5713","LTA5_1492r",1
"43113","ASV5714","LBH1_1492r",1
"43114","ASV5714","LBH4_1492r",1
"43115","ASV5714","LBH6_1492r",1
"43116","ASV5714","LWH2_1492r",1
"43117","ASV5714","LWH6_1492r",1
"43118","ASV5714","LWO4_1492r",1
"43119","ASV5714","LTA5_1492r",1
"43120","ASV5715","LBH1_1492r",1
"43121","ASV5715","LBH4_1492r",1
"43122","ASV5715","LBH6_1492r",1
"43123","ASV5715","LWH2_1492r",1
"43124","ASV5715","LWH6_1492r",1
"43125","ASV5715","LWO4_1492r",1
"43126","ASV5715","LTA5_1492r",1
"43127","ASV5716","LBH1_1492r",1
"43128","ASV5716","LBH4_1492r",1
"43129","ASV5716","LBH6_1492r",1
"43130","ASV5716","LWH2_1492r",1
"43131","ASV5716","LWH6_1492r",1
"43132","ASV5716","LWO4_1492r",1
"43133","ASV5716","LTA5_1492r",1
"43134","ASV5717","LBH1_1492r",1
"43135","ASV5717","LBH4_1492r",1
"43136","ASV5717","LBH6_1492r",1
"43137","ASV5717","LWH2_1492r",1
"43138","ASV5717","LWH6_1492r",1
"43139","ASV5717","LWO4_1492r",1
"43140","ASV5717","LAT1_1492r",1
"43141","ASV5717","LTA5_1492r",1
"43142","ASV5718","LBH1_1492r",1
"43143","ASV5718","LBH4_1492r",1
"43144","ASV5718","LBH6_1492r",1
"43145","ASV5718","LWH2_1492r",1
"43146","ASV5718","LWH6_1492r",1
"43147","ASV5718","LWO4_1492r",1
"43148","ASV5718","LTA5_1492r",1
"43149","ASV5719","LBH1_1492r",1
"43150","ASV5719","LBH4_1492r",1
"43151","ASV5719","LBH6_1492r",1
"43152","ASV5719","LWH2_1492r",1
"43153","ASV5719","LWH6_1492r",1
"43154","ASV5719","LWO4_1492r",1
"43155","ASV5719","LAT1_1492r",1
"43156","ASV5719","LTA5_1492r",1
"43157","ASV5720","LBH1_1492r",1
"43158","ASV5720","LBH4_1492r",1
"43159","ASV5720","LBH6_1492r",1
"43160","ASV5720","LWH2_1492r",1
"43161","ASV5720","LWH6_1492r",1
"43162","ASV5720","LWO4_1492r",1
"43163","ASV5720","LTA5_1492r",1
"43164","ASV5721","LBH1_1492r",1
"43165","ASV5721","LBH4_1492r",1
"43166","ASV5721","LBH6_1492r",1
"43167","ASV5721","LWH2_1492r",1
"43168","ASV5721","LWH6_1492r",1
"43169","ASV5721","LWO4_1492r",1
"43170","ASV5721","LTA5_1492r",1
"43171","ASV5722","LBH1_1492r",1
"43172","ASV5722","LBH4_1492r",1
"43173","ASV5722","LBH6_1492r",1
"43174","ASV5722","LWH2_1492r",1
"43175","ASV5722","LWH6_1492r",1
"43176","ASV5722","LWO4_1492r",1
"43177","ASV5722","LTA5_1492r",1
"43178","ASV5723","LBH1_1492r",1
"43179","ASV5723","LBH4_1492r",1
"43180","ASV5723","LBH6_1492r",1
"43181","ASV5723","LWH2_1492r",1
"43182","ASV5723","LWH6_1492r",1
"43183","ASV5723","LWO4_1492r",1
"43184","ASV5723","LTA5_1492r",1
"43185","ASV5724","LBH1_1492r",1
"43186","ASV5724","LBH4_1492r",1
"43187","ASV5724","LBH6_1492r",1
"43188","ASV5724","LWH2_1492r",1
"43189","ASV5724","LWH6_1492r",1
"43190","ASV5724","LWO4_1492r",1
"43191","ASV5724","LAT1_1492r",1
"43192","ASV5724","LTA5_1492r",1
"43193","ASV5725","LBH1_1492r",1
"43194","ASV5725","LBH4_1492r",1
"43195","ASV5725","LBH6_1492r",1
"43196","ASV5725","LWH2_1492r",1
"43197","ASV5725","LWH6_1492r",1
"43198","ASV5725","LWO4_1492r",1
"43199","ASV5725","LTA5_1492r",1
"43200","ASV5726","LBH1_1492r",1
"43201","ASV5726","LBH4_1492r",1
"43202","ASV5726","LBH6_1492r",1
"43203","ASV5726","LWH2_1492r",1
"43204","ASV5726","LWH6_1492r",1
"43205","ASV5726","LWO4_1492r",1
"43206","ASV5726","LTA5_1492r",1
"43207","ASV5727","LBH1_1492r",1
"43208","ASV5727","LBH4_1492r",1
"43209","ASV5727","LBH6_1492r",1
"43210","ASV5727","LWH2_1492r",1
"43211","ASV5727","LWH6_1492r",1
"43212","ASV5727","LWO4_1492r",1
"43213","ASV5727","LTA5_1492r",1
"43214","ASV5728","LBH1_1492r",1
"43215","ASV5728","LBH4_1492r",1
"43216","ASV5728","LBH6_1492r",1
"43217","ASV5728","LWH2_1492r",1
"43218","ASV5728","LWH6_1492r",1
"43219","ASV5728","LWO4_1492r",1
"43220","ASV5728","LAT1_1492r",1
"43221","ASV5728","LTA5_1492r",1
"43222","ASV5729","LBH1_1492r",1
"43223","ASV5729","LBH4_1492r",1
"43224","ASV5729","LBH6_1492r",1
"43225","ASV5729","LWH2_1492r",1
"43226","ASV5729","LWH6_1492r",1
"43227","ASV5729","LWO4_1492r",1
"43228","ASV5729","LAT1_1492r",1
"43229","ASV5729","LTA5_1492r",1
"43230","ASV5730","LBH1_1492r",1
"43231","ASV5730","LBH4_1492r",1
"43232","ASV5730","LBH6_1492r",1
"43233","ASV5730","LWH2_1492r",1
"43234","ASV5730","LWH6_1492r",1
"43235","ASV5730","LWO4_1492r",1
"43236","ASV5730","LTA5_1492r",1
"43237","ASV5731","LBH1_1492r",1
"43238","ASV5731","LBH4_1492r",1
"43239","ASV5731","LBH6_1492r",1
"43240","ASV5731","LWH2_1492r",1
"43241","ASV5731","LWH6_1492r",1
"43242","ASV5731","LWO4_1492r",1
"43243","ASV5731","LTA5_1492r",1
"43244","ASV5732","LBH1_1492r",1
"43245","ASV5732","LBH4_1492r",1
"43246","ASV5732","LBH6_1492r",1
"43247","ASV5732","LWH2_1492r",1
"43248","ASV5732","LWH6_1492r",1
"43249","ASV5732","LWO4_1492r",1
"43250","ASV5732","LTA5_1492r",1
"43251","ASV5733","LBH1_1492r",1
"43252","ASV5733","LBH4_1492r",1
"43253","ASV5733","LBH6_1492r",1
"43254","ASV5733","LWH2_1492r",1
"43255","ASV5733","LWH6_1492r",1
"43256","ASV5733","LWO4_1492r",1
"43257","ASV5733","LTA5_1492r",1
"43258","ASV5734","LBH1_1492r",1
"43259","ASV5734","LBH4_1492r",1
"43260","ASV5734","LBH6_1492r",1
"43261","ASV5734","LWH2_1492r",1
"43262","ASV5734","LWH6_1492r",1
"43263","ASV5734","LWO4_1492r",1
"43264","ASV5734","LTA5_1492r",1
"43265","ASV5735","LBH1_1492r",1
"43266","ASV5735","LBH4_1492r",1
"43267","ASV5735","LBH6_1492r",1
"43268","ASV5735","LWH2_1492r",1
"43269","ASV5735","LWH6_1492r",1
"43270","ASV5735","LWO4_1492r",1
"43271","ASV5735","LTA5_1492r",1
"43272","ASV5736","LBH1_1492r",1
"43273","ASV5736","LBH4_1492r",1
"43274","ASV5736","LBH6_1492r",1
"43275","ASV5736","LWH2_1492r",1
"43276","ASV5736","LWH6_1492r",1
"43277","ASV5736","LWO4_1492r",1
"43278","ASV5736","LAT1_1492r",1
"43279","ASV5736","LTA5_1492r",1
"43280","ASV5737","LBH1_1492r",1
"43281","ASV5737","LBH4_1492r",1
"43282","ASV5737","LBH6_1492r",1
"43283","ASV5737","LWH2_1492r",1
"43284","ASV5737","LWH6_1492r",1
"43285","ASV5737","LWO4_1492r",1
"43286","ASV5737","LTA5_1492r",1
"43287","ASV5738","LBH1_1492r",1
"43288","ASV5738","LBH4_1492r",1
"43289","ASV5738","LBH6_1492r",1
"43290","ASV5738","LWH2_1492r",1
"43291","ASV5738","LWH6_1492r",1
"43292","ASV5738","LWO4_1492r",1
"43293","ASV5738","LTA5_1492r",1
"43294","ASV5739","LBH1_1492r",1
"43295","ASV5739","LBH4_1492r",1
"43296","ASV5739","LBH6_1492r",1
"43297","ASV5739","LWH2_1492r",1
"43298","ASV5739","LWH6_1492r",1
"43299","ASV5739","LWO4_1492r",1
"43300","ASV5739","LTA5_1492r",1
"43301","ASV5740","LBH1_1492r",1
"43302","ASV5740","LBH4_1492r",1
"43303","ASV5740","LBH6_1492r",1
"43304","ASV5740","LWH2_1492r",1
"43305","ASV5740","LWH6_1492r",1
"43306","ASV5740","LWO4_1492r",1
"43307","ASV5740","LAT1_1492r",1
"43308","ASV5740","LTA5_1492r",1
"43309","ASV5741","LBH1_1492r",1
"43310","ASV5741","LBH4_1492r",1
"43311","ASV5741","LBH6_1492r",1
"43312","ASV5741","LWH2_1492r",1
"43313","ASV5741","LWH6_1492r",1
"43314","ASV5741","LWO4_1492r",1
"43315","ASV5741","LAT1_1492r",1
"43316","ASV5741","LTA5_1492r",1
"43317","ASV5742","LBH1_1492r",1
"43318","ASV5742","LBH4_1492r",1
"43319","ASV5742","LBH6_1492r",1
"43320","ASV5742","LWH2_1492r",1
"43321","ASV5742","LWH6_1492r",1
"43322","ASV5742","LWO4_1492r",1
"43323","ASV5742","LTA5_1492r",1
"43324","ASV5743","LBH1_1492r",1
"43325","ASV5743","LBH4_1492r",1
"43326","ASV5743","LBH6_1492r",1
"43327","ASV5743","LWH2_1492r",1
"43328","ASV5743","LWH6_1492r",1
"43329","ASV5743","LWO4_1492r",1
"43330","ASV5743","LTA5_1492r",1
"43331","ASV5744","LBH1_1492r",1
"43332","ASV5744","LBH4_1492r",1
"43333","ASV5744","LBH6_1492r",1
"43334","ASV5744","LWH2_1492r",1
"43335","ASV5744","LWH6_1492r",1
"43336","ASV5744","LWO4_1492r",1
"43337","ASV5744","LAT1_1492r",1
"43338","ASV5744","LTA5_1492r",1
"43339","ASV5745","LBH1_1492r",1
"43340","ASV5745","LBH4_1492r",1
"43341","ASV5745","LBH6_1492r",1
"43342","ASV5745","LWH2_1492r",1
"43343","ASV5745","LWH6_1492r",1
"43344","ASV5745","LWO4_1492r",1
"43345","ASV5745","LAT1_1492r",1
"43346","ASV5745","LTA5_1492r",1
"43347","ASV5746","LBH1_1492r",1
"43348","ASV5746","LBH4_1492r",1
"43349","ASV5746","LBH6_1492r",1
"43350","ASV5746","LWH2_1492r",1
"43351","ASV5746","LWH6_1492r",1
"43352","ASV5746","LWO4_1492r",1
"43353","ASV5746","LAT1_1492r",1
"43354","ASV5746","LTA5_1492r",1
"43355","ASV5747","LBH1_1492r",1
"43356","ASV5747","LBH4_1492r",1
"43357","ASV5747","LBH6_1492r",1
"43358","ASV5747","LWH2_1492r",1
"43359","ASV5747","LWH6_1492r",1
"43360","ASV5747","LWO4_1492r",1
"43361","ASV5747","LTA5_1492r",1
"43362","ASV5748","LBH1_1492r",1
"43363","ASV5748","LBH4_1492r",1
"43364","ASV5748","LBH6_1492r",1
"43365","ASV5748","LWH2_1492r",1
"43366","ASV5748","LWH6_1492r",1
"43367","ASV5748","LWO4_1492r",1
"43368","ASV5748","LTA5_1492r",1
"43369","ASV5749","LBH1_1492r",1
"43370","ASV5749","LBH4_1492r",1
"43371","ASV5749","LBH6_1492r",1
"43372","ASV5749","LWH2_1492r",1
"43373","ASV5749","LWH6_1492r",1
"43374","ASV5749","LWO4_1492r",1
"43375","ASV5749","LAT1_1492r",1
"43376","ASV5749","LTA5_1492r",1
"43377","ASV5750","LBH1_1492r",1
"43378","ASV5750","LBH4_1492r",1
"43379","ASV5750","LBH6_1492r",1
"43380","ASV5750","LWH2_1492r",1
"43381","ASV5750","LWH6_1492r",1
"43382","ASV5750","LWO4_1492r",1
"43383","ASV5750","LTA5_1492r",1
"43384","ASV5751","LBH1_1492r",1
"43385","ASV5751","LBH4_1492r",1
"43386","ASV5751","LBH6_1492r",1
"43387","ASV5751","LWH2_1492r",1
"43388","ASV5751","LWH6_1492r",1
"43389","ASV5751","LWO4_1492r",1
"43390","ASV5751","LAT1_1492r",1
"43391","ASV5751","LTA5_1492r",1
"43392","ASV5752","LBH1_1492r",1
"43393","ASV5752","LBH4_1492r",1
"43394","ASV5752","LBH6_1492r",1
"43395","ASV5752","LWH2_1492r",1
"43396","ASV5752","LWH6_1492r",1
"43397","ASV5752","LWO4_1492r",1
"43398","ASV5752","LTA5_1492r",1
"43399","ASV5753","LBH1_1492r",1
"43400","ASV5753","LBH4_1492r",1
"43401","ASV5753","LBH6_1492r",1
"43402","ASV5753","LWH2_1492r",1
"43403","ASV5753","LWH6_1492r",1
"43404","ASV5753","LWO4_1492r",1
"43405","ASV5753","LTA5_1492r",1
"43406","ASV5754","LBH1_1492r",1
"43407","ASV5754","LBH4_1492r",1
"43408","ASV5754","LBH6_1492r",1
"43409","ASV5754","LWH2_1492r",1
"43410","ASV5754","LWH6_1492r",1
"43411","ASV5754","LWO4_1492r",1
"43412","ASV5754","LAT1_1492r",1
"43413","ASV5754","LTA5_1492r",1
"43414","ASV5755","LBH1_1492r",1
"43415","ASV5755","LBH4_1492r",1
"43416","ASV5755","LBH6_1492r",1
"43417","ASV5755","LWH2_1492r",1
"43418","ASV5755","LWH6_1492r",1
"43419","ASV5755","LWO4_1492r",1
"43420","ASV5755","LAT1_1492r",1
"43421","ASV5755","LTA5_1492r",1
"43422","ASV5756","LBH1_1492r",1
"43423","ASV5756","LBH4_1492r",1
"43424","ASV5756","LBH6_1492r",1
"43425","ASV5756","LWH2_1492r",1
"43426","ASV5756","LWH6_1492r",1
"43427","ASV5756","LWO4_1492r",1
"43428","ASV5756","LAT1_1492r",1
"43429","ASV5756","LTA5_1492r",1
"43430","ASV5756","LMX3_1492r",0.972027972027972
"43431","ASV5757","LBH1_1492r",1
"43432","ASV5757","LBH4_1492r",1
"43433","ASV5757","LBH6_1492r",1
"43434","ASV5757","LWH2_1492r",1
"43435","ASV5757","LWH6_1492r",1
"43436","ASV5757","LWO4_1492r",1
"43437","ASV5757","LAT1_1492r",1
"43438","ASV5757","LTA5_1492r",1
"43439","ASV5758","LBH1_1492r",1
"43440","ASV5758","LBH4_1492r",1
"43441","ASV5758","LBH6_1492r",1
"43442","ASV5758","LWH2_1492r",1
"43443","ASV5758","LWH6_1492r",1
"43444","ASV5758","LWO4_1492r",1
"43445","ASV5758","LTA5_1492r",1
"43446","ASV5759","LBH1_1492r",1
"43447","ASV5759","LBH4_1492r",1
"43448","ASV5759","LBH6_1492r",1
"43449","ASV5759","LWH2_1492r",1
"43450","ASV5759","LWH6_1492r",1
"43451","ASV5759","LWO4_1492r",1
"43452","ASV5759","LTA5_1492r",1
"43453","ASV5760","LBH1_1492r",1
"43454","ASV5760","LBH4_1492r",1
"43455","ASV5760","LBH6_1492r",1
"43456","ASV5760","LWH2_1492r",1
"43457","ASV5760","LWH6_1492r",1
"43458","ASV5760","LWO4_1492r",1
"43459","ASV5760","LAT1_1492r",1
"43460","ASV5760","LTA5_1492r",1
"43461","ASV5761","LBH1_1492r",1
"43462","ASV5761","LBH4_1492r",1
"43463","ASV5761","LBH6_1492r",1
"43464","ASV5761","LWH2_1492r",1
"43465","ASV5761","LWH6_1492r",1
"43466","ASV5761","LWO4_1492r",1
"43467","ASV5761","LTA5_1492r",1
"43468","ASV5762","LBH1_1492r",1
"43469","ASV5762","LBH4_1492r",1
"43470","ASV5762","LBH6_1492r",1
"43471","ASV5762","LWH2_1492r",1
"43472","ASV5762","LWH6_1492r",1
"43473","ASV5762","LWO4_1492r",1
"43474","ASV5762","LTA5_1492r",1
"43475","ASV5763","LBH1_1492r",1
"43476","ASV5763","LBH4_1492r",1
"43477","ASV5763","LBH6_1492r",1
"43478","ASV5763","LWH2_1492r",1
"43479","ASV5763","LWH6_1492r",1
"43480","ASV5763","LWO4_1492r",1
"43481","ASV5763","LTA5_1492r",1
"43482","ASV5764","LBH1_1492r",1
"43483","ASV5764","LBH4_1492r",1
"43484","ASV5764","LBH6_1492r",1
"43485","ASV5764","LWH2_1492r",1
"43486","ASV5764","LWH6_1492r",1
"43487","ASV5764","LWO4_1492r",1
"43488","ASV5764","LAT1_1492r",1
"43489","ASV5764","LTA5_1492r",1
"43490","ASV5765","LBH1_1492r",1
"43491","ASV5765","LBH4_1492r",1
"43492","ASV5765","LBH6_1492r",1
"43493","ASV5765","LWH2_1492r",1
"43494","ASV5765","LWH6_1492r",1
"43495","ASV5765","LWO4_1492r",1
"43496","ASV5765","LTA5_1492r",1
"43497","ASV5766","LBH1_1492r",1
"43498","ASV5766","LBH4_1492r",1
"43499","ASV5766","LBH6_1492r",1
"43500","ASV5766","LWH2_1492r",1
"43501","ASV5766","LWH6_1492r",1
"43502","ASV5766","LWO4_1492r",1
"43503","ASV5766","LTA5_1492r",1
"43504","ASV5767","LBH1_1492r",1
"43505","ASV5767","LBH4_1492r",1
"43506","ASV5767","LBH6_1492r",1
"43507","ASV5767","LWH2_1492r",1
"43508","ASV5767","LWH6_1492r",1
"43509","ASV5767","LWO4_1492r",1
"43510","ASV5767","LTA5_1492r",1
"43511","ASV5768","LBH1_1492r",1
"43512","ASV5768","LBH4_1492r",1
"43513","ASV5768","LBH6_1492r",1
"43514","ASV5768","LWH2_1492r",1
"43515","ASV5768","LWH6_1492r",1
"43516","ASV5768","LWO4_1492r",1
"43517","ASV5768","LTA5_1492r",1
"43518","ASV5769","LBH1_1492r",1
"43519","ASV5769","LBH4_1492r",1
"43520","ASV5769","LBH6_1492r",1
"43521","ASV5769","LWH2_1492r",1
"43522","ASV5769","LWH6_1492r",1
"43523","ASV5769","LWO4_1492r",1
"43524","ASV5769","LTA5_1492r",1
"43525","ASV5770","LBH1_1492r",1
"43526","ASV5770","LBH4_1492r",1
"43527","ASV5770","LBH6_1492r",1
"43528","ASV5770","LWH2_1492r",1
"43529","ASV5770","LWH6_1492r",1
"43530","ASV5770","LWO4_1492r",1
"43531","ASV5770","LTA5_1492r",1
"43532","ASV5771","LBH1_1492r",1
"43533","ASV5771","LBH4_1492r",1
"43534","ASV5771","LBH6_1492r",1
"43535","ASV5771","LWH2_1492r",1
"43536","ASV5771","LWH6_1492r",1
"43537","ASV5771","LWO4_1492r",1
"43538","ASV5771","LTA5_1492r",1
"43539","ASV5772","LBH1_1492r",1
"43540","ASV5772","LBH4_1492r",1
"43541","ASV5772","LBH6_1492r",1
"43542","ASV5772","LWH2_1492r",1
"43543","ASV5772","LWH6_1492r",1
"43544","ASV5772","LWO4_1492r",1
"43545","ASV5772","LTA5_1492r",1
"43546","ASV5773","LBH1_1492r",1
"43547","ASV5773","LBH4_1492r",1
"43548","ASV5773","LBH6_1492r",1
"43549","ASV5773","LWH2_1492r",1
"43550","ASV5773","LWH6_1492r",1
"43551","ASV5773","LWO4_1492r",1
"43552","ASV5773","LAT1_1492r",1
"43553","ASV5773","LTA5_1492r",1
"43554","ASV5774","LBH1_1492r",1
"43555","ASV5774","LBH4_1492r",1
"43556","ASV5774","LBH6_1492r",1
"43557","ASV5774","LWH2_1492r",1
"43558","ASV5774","LWH6_1492r",1
"43559","ASV5774","LWO4_1492r",1
"43560","ASV5774","LTA5_1492r",1
"43561","ASV5775","LBH1_1492r",1
"43562","ASV5775","LBH4_1492r",1
"43563","ASV5775","LBH6_1492r",1
"43564","ASV5775","LWH2_1492r",1
"43565","ASV5775","LWH6_1492r",1
"43566","ASV5775","LWO4_1492r",1
"43567","ASV5775","LTA5_1492r",1
"43568","ASV5776","LBH1_1492r",1
"43569","ASV5776","LBH4_1492r",1
"43570","ASV5776","LBH6_1492r",1
"43571","ASV5776","LWH2_1492r",1
"43572","ASV5776","LWH6_1492r",1
"43573","ASV5776","LWO4_1492r",1
"43574","ASV5776","LTA5_1492r",1
"43575","ASV5777","LBH1_1492r",1
"43576","ASV5777","LBH4_1492r",1
"43577","ASV5777","LBH6_1492r",1
"43578","ASV5777","LWH2_1492r",1
"43579","ASV5777","LWH6_1492r",1
"43580","ASV5777","LWO4_1492r",1
"43581","ASV5777","LAT1_1492r",1
"43582","ASV5777","LTA5_1492r",1
"43583","ASV5778","LBH1_1492r",1
"43584","ASV5778","LBH4_1492r",1
"43585","ASV5778","LBH6_1492r",1
"43586","ASV5778","LWH2_1492r",1
"43587","ASV5778","LWH6_1492r",1
"43588","ASV5778","LWO4_1492r",1
"43589","ASV5778","LTA5_1492r",1
"43590","ASV5779","LBH1_1492r",1
"43591","ASV5779","LBH4_1492r",1
"43592","ASV5779","LBH6_1492r",1
"43593","ASV5779","LWH2_1492r",1
"43594","ASV5779","LWH6_1492r",1
"43595","ASV5779","LWO4_1492r",1
"43596","ASV5779","LAT1_1492r",1
"43597","ASV5779","LTA5_1492r",1
"43598","ASV5780","LBH1_1492r",1
"43599","ASV5780","LBH4_1492r",1
"43600","ASV5780","LBH6_1492r",1
"43601","ASV5780","LWH2_1492r",1
"43602","ASV5780","LWH6_1492r",1
"43603","ASV5780","LWO4_1492r",1
"43604","ASV5780","LTA5_1492r",1
"43605","ASV5781","LBH1_1492r",1
"43606","ASV5781","LBH4_1492r",1
"43607","ASV5781","LBH6_1492r",1
"43608","ASV5781","LWH2_1492r",1
"43609","ASV5781","LWH6_1492r",1
"43610","ASV5781","LWO4_1492r",1
"43611","ASV5781","LTA5_1492r",1
"43612","ASV5782","LBH1_1492r",1
"43613","ASV5782","LBH4_1492r",1
"43614","ASV5782","LBH6_1492r",1
"43615","ASV5782","LWH2_1492r",1
"43616","ASV5782","LWH6_1492r",1
"43617","ASV5782","LWO4_1492r",1
"43618","ASV5782","LTA5_1492r",1
"43619","ASV5783","LBH1_1492r",1
"43620","ASV5783","LBH4_1492r",1
"43621","ASV5783","LBH6_1492r",1
"43622","ASV5783","LWH2_1492r",1
"43623","ASV5783","LWH6_1492r",1
"43624","ASV5783","LWO4_1492r",1
"43625","ASV5783","LTA5_1492r",1
"43626","ASV5784","LBH1_1492r",1
"43627","ASV5784","LBH4_1492r",1
"43628","ASV5784","LBH6_1492r",1
"43629","ASV5784","LWH2_1492r",1
"43630","ASV5784","LWH6_1492r",1
"43631","ASV5784","LWO4_1492r",1
"43632","ASV5784","LTA5_1492r",1
"43633","ASV5785","LBH1_1492r",1
"43634","ASV5785","LBH4_1492r",1
"43635","ASV5785","LBH6_1492r",1
"43636","ASV5785","LWH2_1492r",1
"43637","ASV5785","LWH6_1492r",1
"43638","ASV5785","LWO4_1492r",1
"43639","ASV5785","LTA5_1492r",1
"43640","ASV5786","LBH1_1492r",1
"43641","ASV5786","LBH4_1492r",1
"43642","ASV5786","LBH6_1492r",1
"43643","ASV5786","LWH2_1492r",1
"43644","ASV5786","LWH6_1492r",1
"43645","ASV5786","LWO4_1492r",1
"43646","ASV5786","LTA5_1492r",1
"43647","ASV5787","LBH1_1492r",1
"43648","ASV5787","LBH4_1492r",1
"43649","ASV5787","LBH6_1492r",1
"43650","ASV5787","LWH2_1492r",1
"43651","ASV5787","LWH6_1492r",1
"43652","ASV5787","LWO4_1492r",1
"43653","ASV5787","LTA5_1492r",1
"43654","ASV5788","LBH1_1492r",1
"43655","ASV5788","LBH4_1492r",1
"43656","ASV5788","LBH6_1492r",1
"43657","ASV5788","LWH2_1492r",1
"43658","ASV5788","LWH6_1492r",1
"43659","ASV5788","LWO4_1492r",1
"43660","ASV5788","LTA5_1492r",1
"43661","ASV5789","LBH1_1492r",1
"43662","ASV5789","LBH4_1492r",1
"43663","ASV5789","LBH6_1492r",1
"43664","ASV5789","LWH2_1492r",1
"43665","ASV5789","LWH6_1492r",1
"43666","ASV5789","LWO4_1492r",1
"43667","ASV5789","LTA5_1492r",1
"43668","ASV5790","LBH1_1492r",1
"43669","ASV5790","LBH4_1492r",1
"43670","ASV5790","LBH6_1492r",1
"43671","ASV5790","LWH2_1492r",1
"43672","ASV5790","LWH6_1492r",1
"43673","ASV5790","LWO4_1492r",1
"43674","ASV5790","LTA5_1492r",1
"43675","ASV5791","LBH1_1492r",1
"43676","ASV5791","LBH4_1492r",1
"43677","ASV5791","LBH6_1492r",1
"43678","ASV5791","LWH2_1492r",1
"43679","ASV5791","LWH6_1492r",1
"43680","ASV5791","LWO4_1492r",1
"43681","ASV5791","LTA5_1492r",1
"43682","ASV5792","LBH1_1492r",1
"43683","ASV5792","LBH4_1492r",1
"43684","ASV5792","LBH6_1492r",1
"43685","ASV5792","LWH2_1492r",1
"43686","ASV5792","LWH6_1492r",1
"43687","ASV5792","LWO4_1492r",1
"43688","ASV5792","LTA5_1492r",1
"43689","ASV5793","LBH1_1492r",1
"43690","ASV5793","LBH4_1492r",1
"43691","ASV5793","LBH6_1492r",1
"43692","ASV5793","LWH2_1492r",1
"43693","ASV5793","LWH6_1492r",1
"43694","ASV5793","LWO4_1492r",1
"43695","ASV5793","LTA5_1492r",1
"43696","ASV5794","LBH1_1492r",1
"43697","ASV5794","LBH4_1492r",1
"43698","ASV5794","LBH6_1492r",1
"43699","ASV5794","LWH2_1492r",1
"43700","ASV5794","LWH6_1492r",1
"43701","ASV5794","LWO4_1492r",1
"43702","ASV5794","LTA5_1492r",1
"43703","ASV5795","LBH1_1492r",1
"43704","ASV5795","LBH4_1492r",1
"43705","ASV5795","LBH6_1492r",1
"43706","ASV5795","LWH2_1492r",1
"43707","ASV5795","LWH6_1492r",1
"43708","ASV5795","LWO4_1492r",1
"43709","ASV5795","LTA5_1492r",1
"43710","ASV5796","LBH1_1492r",1
"43711","ASV5796","LBH4_1492r",1
"43712","ASV5796","LBH6_1492r",1
"43713","ASV5796","LWH2_1492r",1
"43714","ASV5796","LWH6_1492r",1
"43715","ASV5796","LWO4_1492r",1
